N,tau,type,probability,mean,second_moment,third_moment,fourth_moment,variance,skewness,kurtosis
100,3.5696988468260624,numeric,"[3.20666860468807e-05, 0.003287256407642717, 0.04491418184679623, 0.19146401841448113, 0.3351994459182575, 0.276680437128732, 0.11708113549110406, 0.02723507548091084, 0.003753665574207678, 0.0003316274598053936, 2.016503932498145e-05, 8.935821358566931e-07, 3.0152018416855364e-08, 8.010377196088174e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.63613161948147,80.01994925724179,787.0891679693748,8157.785635838873,5.437179908234157,2.113951346985232,89.05109376330074
100,3.5696988468260624,thermal,"[0.00023904405174619524, 0.010572378103906948, 0.07483052578333942, 0.20325532231614593, 0.2835007733777652, 0.23562995723904154, 0.12775521452301733, 0.048017408622378806, 0.01306755690755571, 0.0026602343581300847, 0.00041545569746127267, 5.0779610826059346e-05, 4.936568463904243e-06, 3.8679086602806824e-07, 2.4694403513800996e-08, 1.2964616634277788e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.636131506537524,82.47307330199342,855.0591806597372,9509.88763786307,7.890305903783343,6.527435051648354,190.92619552631004
100,3.593813663804626,pk,"[0.9885947851130711, 0.9029037292147283, 0.7531589327655311, 0.5700891500228411, 0.40420061761164167, 0.26116666430637986, 0.15041768179208942, 0.08025714256275746, 0.040777267399157366, 0.021575940463581106, 0.008947734274000104, 0.002446372303161746, 0.002372984746603744, 0.0022805235881917674, 0.0010374275996605775, 0.003396727782872485, 0.005721432938599207, 0.005248194441161209, 0.0038230799866700365, 0.0030744652389199873, 0.0031594467624547345, 0.003711018757599841, 0.004444275528521272, 0.005253800655244578, 0.006135345759927412, 0.007066837922582304, 0.007843683700475557, 0.007895845726485242, 0.0064267076103987335, 0.0036551249601194697, 0.002560748828356835, 0.005282015056846985, 0.004991107055922442, 0.0019183082149613674, 0.004874867696772748, 0.0014958938529003316, 0.00348812597646167, 0.0026935975810369007, 0.0010863474002342885, 0.0008801408489798587, 0.0008452824416050352, 0.0005955972003977339, 0.00047357694770095495, 0.0008089429198356631, 0.0006019003159163269, 0.00020219742692259386, 0.00023814315043478023, 0.00013224122752372418, 2.3554777691062517e-05, 1.9525080870484703e-06]",,,,,,,
100,3.593813663804626,numeric,"[3.33973635158251e-05, 0.00340132301460959, 0.04610109230633972, 0.19462983872081538, 0.33694563083574897, 0.27450823141095865, 0.11439618321089907, 0.02613374161940602, 0.003527257944774076, 0.00030444368057112257, 1.8054284867444595e-05, 7.793364790351583e-07, 2.559549968757497e-08, 6.614716250737306e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.600554965534329,79.37773610659875,777.8059738452313,8031.582963460486,5.408190391421542,2.0865139697582435,88.06023944991466
100,3.593813663804626,thermal,"[0.0002485340340829173, 0.010893235733703049, 0.07640808231074257, 0.20567367941148776, 0.28429375945646623, 0.23416386123660157, 0.1258184381063253, 0.04686414093008627, 0.012638997547043241, 0.002549848723170398, 0.0003946349310105179, 4.780094261110795e-05, 4.605200518264816e-06, 3.5758218833820734e-07, 2.262426589034182e-08, 1.1770961050838e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.600554843363236,81.83040526204904,845.5110989220502,9373.725341457652,7.860861648350223,6.508667165704082,189.5332721420491
100,3.665241237079626,pk,"[0.9880832267632319, 0.8972535432744675, 0.7403692681873566, 0.5651594550316291, 0.408064170777099, 0.25250356785816575, 0.13313430875174576, 0.09239627970539212, 0.031716029111824244, 0.02347460967561058, 0.003757997162234576, 0.007455598420811728, 0.0009718508161979595, 0.0015539107647660852, 0.007307944402631702, 0.0022461051432071, 0.0027526305938549655, 0.011884452823805318, 0.004349251812537007, 0.002362636123815092, 0.013889812172001623, 0.007861707024339871, 0.0010412676326111414, 0.01307748637072435, 0.010022216775253837, 0.0006679209877557648, 0.012432807043663313, 0.008010307603922379, 0.001708311471581171, 0.012729339178336884, 0.0016402565461667612, 0.008018544533805776, 0.004951227998734783, 0.004370186738701882, 0.00515421857884756, 0.0038236413134136076, 0.0027838284413607504, 0.0050132829647271384, 0.00020189829397661028, 0.004115931024686751, 0.0019575538804372595, 0.00014499827584823024, 0.0017560414453665454, 0.0017359681255539531, 0.0005690668228410901, 4.061088942122846e-05, 5.094137054680938e-05, 9.393965281607465e-05, 5.507367724634191e-05, 7.3022900848830585e-06]",,,,,,,
100,3.665241237079626,numeric,"[3.826239354546155e-05, 0.003723417088650023, 0.047983013190694035, 0.19523863795364252, 0.33251455939564806, 0.2716579034910873, 0.11606779189948793, 0.028128440797660526, 0.004200646058760465, 0.00041652111449164093, 2.9219679803798024e-05, 1.523624009302391e-06, 6.130273920328172e-08, 1.957940899811564e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.609445051196593,79.7076515980606,784.8130500767707,8155.366646510247,5.5851075084870985,2.405051084655497,94.4962183077696
100,3.665241237079626,analytic,"[0.0009647357269238375, 0.04768335854423677, 0.2753630331235234, 0.4218186960441968, 0.21381463755494495, 0.038004436589210114, 0.002306998940135488, 4.387424140702002e-05, 2.289571916473367e-07, 2.7816390791899876e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.8465943871627495,37.60746138604336,260.7028948690317,1923.3004586263523,3.4247954580403857,0.7805424096319484,34.17991511289256
100,3.665241237079626,thermal,"[0.0002461282376829973, 0.010812206438346232, 0.07601137367145783, 0.20506892408180694, 0.2840993997224751, 0.23453340805229322, 0.12630222094150392, 0.04715081591077365, 0.012745093786675604, 0.002577072732002119, 0.00039975107327799874, 4.853023890514815e-05, 4.686044058055986e-06, 3.6468303010116314e-07, 2.3125760685908627e-08, 1.2059111416766597e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8.609444931404107,81.99076373551881,847.8903711760732,9407.613536239449,7.868221708638927,6.513362894148486,189.8809774387919
100,4.6415888336127775,pk,"[0.985788271798111, 0.8793925728906579, 0.6964930945883946, 0.48015632185234286, 0.30591260904764517, 0.19092922857529837, 0.07931456225635847, 0.05271148635397269, 0.011229716277542903, 0.011944793779328378, 0.0019712667844392602, 0.001260986444834533, 0.002772891090335101, 0.00039216004343422997, 0.001788167358284351, 0.005856093519301663, 0.007117968325165068, 0.004530540230262885, 0.0011158804721581803, 7.628065670904574e-05, 0.0024435997820796396, 0.006846989471743108, 0.010495227267847691, 0.010759123875313506, 0.0070074896846374244, 0.0018686686894624483, 0.00018135494866341998, 0.004396033043080022, 0.009680460344762967, 0.007765107394685627, 0.0009613640875944542, 0.0022584411442005325, 0.00801875704049768, 0.0026872687422922585, 0.001490215408820719, 0.006026595223720998, 6.774651414706632e-05, 0.004575217380786456, 0.0002446423010276892, 0.003488789351217649, 3.243662207403026e-05, 0.0019634386605905177, 0.0012206572322713454, 4.433136896844708e-06, 0.0006014751447674222, 0.0007081937372631589, 0.0003200920267660889, 7.492302728100302e-05, 9.064811244023384e-06, 3.7131754287874903e-07]",,,,,,,
100,4.6415888336127775,numeric,"[0.00011436916000286475, 0.009245613274316168, 0.0951638784392051, 0.29117722519940464, 0.3498510547011519, 0.19211836221122636, 0.05332640692969409, 0.008183868448951727, 0.0007688234482888724, 4.8171952184181013e-05, 2.152275535323943e-06, 7.204667738959069e-08, 1.87379315745282e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.633906138485594,63.140652526550426,558.3534531159755,5232.021348639757,4.864129595342391,2.0790206530086834,71.59667016793901
100,4.6415888336127775,analytic,"[0.002241084989119242, 0.08672737965167847, 0.3729766587557025, 0.3975272852916012, 0.1275926974591072, 0.012580436002633654, 0.0003520521073826835, 2.402475029998838e-06, 3.2670401476643906e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.201329357986623,30.10066179177309,188.95306773709683,1267.8817333608245,3.046834701519554,0.6944303008291399,26.953095163411035
100,4.6415888336127775,thermal,"[0.000711684895789233, 0.024063645654649007, 0.13021063709028086, 0.2703886911225821, 0.28832332301898145, 0.18320400395313646, 0.07593850133205578, 0.02182031595505518, 0.004539788769212292, 0.0007065454015074638, 8.435752414078003e-05, 7.882562151116054e-06, 5.858441935716894e-07, 3.509232194289855e-08, 1.7128264680243723e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.633905074449401,65.32766416027665,612.3352642307572,6197.310183469159,7.051157474572342,5.974343643935754,153.22770868722728
100,5.134832907437549,pk,"[0.9841897361699696, 0.8654768785461106, 0.6663318524966231, 0.4649723187868233, 0.27346756389202936, 0.15303708806551505, 0.0804396460216288, 0.03847552600914005, 0.016343681433763507, 0.0045890009463812765, 0.0016547983664409861, 0.002641591637747803, 0.00016052348758255493, 0.0024213407135903905, 0.0003714528856216429, 0.0013470185711723346, 0.0037056622562102698, 0.003462152855573452, 0.001854050140041339, 0.0007162328288662077, 0.0005360539053699588, 0.001093775965064323, 0.0020964733960740726, 0.0033405606190800613, 0.004623143785255159, 0.005561043588147528, 0.005472173169763809, 0.0037369429170403777, 0.0011680402523799246, 0.0009881401873844176, 0.0041410538082176105, 0.0033899689703631585, 0.0005378453601054727, 0.003948690637619978, 0.00036384062986935127, 0.0031742539198267744, 0.0012271732009488088, 0.000356334046531274, 0.0012853826043412934, 0.0016047450869666323, 0.001384487179209234, 0.0008808279228857265, 0.0002257513137623231, 0.0002177322989101434, 0.0005616737383188971, 3.458903089763271e-05, 0.00022062017349838643, 6.79924988449361e-05, 4.7093314315737625e-06, 5.825622795295872e-07]",,,,,,,
100,5.134832907437549,numeric,"[0.00018846524672605156, 0.013631009712399274, 0.12341811082349614, 0.3293084640831135, 0.34045972910949873, 0.15478749844956116, 0.033999628545772265, 0.00393268759781359, 0.0002628981146307841, 1.1173882994056729e-05, 3.2729876563436997e-07, 7.018562137531286e-09, 1.1515773995745647e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.235805436383174,56.89030094500107,478.9286595403393,4275.545691719783,4.533420631808774,1.675611378918461,61.67061531665058
100,5.134832907437549,thermal,"[0.0010941270029154952, 0.03295231575066575, 0.15882377315268112, 0.2937663842264189, 0.27902163417681874, 0.15792016648008458, 0.05830545421988282, 0.014922882682486515, 0.0027654885517687557, 0.00038337238079296654, 4.077078763554796e-05, 3.3934168281214214e-06, 2.2464484870135232e-07, 1.1985908784572056e-08, 5.210948218911726e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.235802884185524,59.06911747022627,530.290232982094,5155.163535544574,6.712274091438715,5.74035796418525,139.17919217394774
100,5.878016072274912,pk,"[0.9823875619575264, 0.8533173283540251, 0.6407168309063724, 0.4061458299085258, 0.24821747593607885, 0.12136489158875775, 0.06362258505248634, 0.018982381628088348, 0.016026210844879096, 0.008806067289142995, 0.0019658767453577235, 2.568835308903857e-05, 0.00041717447902718036, 0.0011749773707122261, 0.0016288213789794773, 0.0016082489552756178, 0.001130847871367391, 0.0004431074719363051, 8.053109671891751e-05, 0.0006712308955251936, 0.002471323329917332, 0.0050192341786575185, 0.00733750977002868, 0.008583251359706438, 0.008558962811535472, 0.0076804256453243645, 0.006573600169925647, 0.005722453063976517, 0.005368973341532899, 0.005566386813075404, 0.006181172279386334, 0.0067225177837043765, 0.006182127636695357, 0.00367420054010173, 0.0005323917530135974, 0.0007788376690849577, 0.003974538468180762, 0.002347152771901604, 0.00020975418762090792, 0.002857357080735505, 7.46153008531947e-05, 0.0019115685685416146, 1.0193954768735942e-05, 0.0009869367016885821, 0.0005520755881147173, 4.299467578731196e-06, 0.00012631716399385054, 0.00015244359320197985, 6.479062959243409e-05, 7.110849799249554e-06]",,,,,,,
100,5.878016072274912,numeric,"[0.0002923142054277403, 0.018928364890196666, 0.15261699181233954, 0.35565199234267003, 0.31686601209976406, 0.12687453441710897, 0.025612101199461324, 0.0029343495719657865, 0.00021237172021409682, 1.0572018063533018e-05, 3.847895724968004e-07, 1.0694762968039392e-08, 2.34252385477501e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.937932381002892,52.60916207906891,429.0939694595239,3725.836769766194,4.474256355700447,2.010984231478119,60.85188311665479
100,5.878016072274912,analytic,"[0.0047504004381889245, 0.1436513184304521, 0.4553978583875408, 0.32939115576882444, 0.06361251484243852, 0.0031620788253806514, 3.460765282119801e-05, 6.563811054342668e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.62617812278473,24.11145781513019,137.23483169007184,838.6690056094837,2.7099337913981394,0.6176601973473055,21.2338718659878
100,5.878016072274912,thermal,"[0.001507646710157711, 0.04147816302839507, 0.18262103891068318, 0.30855964319483925, 0.26771741920332054, 0.13841337899581732, 0.04668220772018886, 0.010914319287339016, 0.0018476407013203336, 0.00023397432528603402, 2.27299358045338e-05, 1.7281762914664726e-06, 1.0450787662805835e-07, 5.0936048911442165e-09, 2.0228923367802048e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.93792750107595,54.59148956130479,473.9031537854616,4465.0264425590985,6.456651551118817,5.559796310640763,129.03069838843658
100,5.994842503189409,pk,"[0.9816813830130474, 0.8489139897525448, 0.6342123175625136, 0.4074971596488255, 0.23606674765511326, 0.12714079425132715, 0.05894537874525775, 0.026678837963683207, 0.013818762694954462, 0.0064248696649179485, 0.0009239418373683449, 0.003165939676800338, 0.0005106682985538263, 0.0030334967493598347, 0.0003815210602701712, 0.0011374589717652191, 0.0035900729194763554, 0.0035321382175869595, 0.0018763153543795992, 0.0005103075184514251, 0.00013068704646351228, 0.0006423485957693988, 0.0017610456334055012, 0.0031996270498581, 0.004574824345179416, 0.005239415894331658, 0.0043728119462739705, 0.0019149544007965467, 0.00015535794725096238, 0.0022269095122263625, 0.004471702252742071, 0.0008707539816922356, 0.002114319838186271, 0.0023021308959811013, 0.0015935861744210864, 0.0008493770628521655, 0.002723552037827822, 0.0012260771248867291, 0.00018364810560879454, 5.1508154332223524e-05, 4.240373852471867e-05, 0.00014217945499449906, 0.0006066659458685616, 0.0006931896172022033, 2.230364782582243e-05, 0.00034934626815047546, 8.259436877568459e-06, 6.733829817450535e-05, 4.055400530483628e-05, 4.181107335783263e-06]",,,,,,,
100,5.994842503189409,numeric,"[0.0003376189865412294, 0.021018885970592417, 0.16355223782916112, 0.3671217341257858, 0.3110851055144707, 0.11462241830908056, 0.020263378787865122, 0.001891037705313576, 0.00010379358352429141, 3.695481709684137e-06, 9.199091276666549e-08, 1.6908891759453352e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.8052463215728665,50.60535840541708,404.4833517206382,3438.4570126221693,4.293980908136049,1.6582270203031158,55.41372878866059
100,5.994842503189409,thermal,"[0.0017385063557797773, 0.04588663925393574, 0.19382401443393002, 0.3141853547985211, 0.2615251632161417, 0.1297194090101012, 0.04197283611998725, 0.009414637914764214, 0.0015290247890658937, 0.00018576130257534046, 1.7313118107372154e-05, 1.2628598727894768e-06, 7.326662448197149e-08, 3.425882406431079e-09, 1.305299000376638e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.805239821588936,52.65351043938483,450.1182597504365,4180.758504653539,6.3422214100450205,5.477818367941268,124.61284947073182
100,7.386199822079358,pk,"[0.9780257737491769, 0.8186836607290932, 0.5660695772249517, 0.3441215066140187, 0.16209022216796753, 0.07446773254626368, 0.03229903772898394, 0.012279624640792597, 0.0028220517131567896, 0.0008381994019359073, 0.002926365830421353, 1.4336034209775908e-06, 0.0028301151233577934, 0.0006556865849721562, 0.0009539828666027227, 0.0035165854050330544, 0.0026724371639755946, 0.0005910672064452098, 7.050088639836929e-05, 0.001200048597535516, 0.0029394783206297724, 0.004385628160580256, 0.004983346268617518, 0.004428162836493309, 0.002751951323763556, 0.0007207470788437078, 9.201004895445192e-05, 0.002249581555532507, 0.004677778492131665, 0.002356457046435517, 0.00018400518784627513, 0.0039429877176167805, 0.0006008308028966978, 0.002935892714684892, 0.00018884396087587502, 0.002869253031889579, 0.0013740430273148558, 3.43987971500161e-05, 0.00019387318086433174, 0.00037210455887954415, 0.00019661505284732716, 9.734997269345951e-07, 0.00037429240896295907, 0.0007099104224721086, 2.5274661067842752e-05, 0.00033411261709268713, 2.0076707616999575e-06, 6.246855297272563e-05, 3.941338609100567e-05, 4.183534254608708e-06]",,,,,,,
100,7.386199822079358,numeric,"[0.0007890550915927408, 0.04042746860536145, 0.24527620673772513, 0.4066115079636214, 0.24155055785047805, 0.05836808637658693, 0.0065660122869626945, 0.00039612495714666724, 1.4609870888194024e-05, 3.636300774458737e-07, 6.539494387909147e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.102292469422144,41.0471946288183,298.38620584823803,2315.845069849669,3.809221246452097,1.4142549207201682,43.57154331607944
100,7.386199822079358,thermal,"[0.0036857676948523297, 0.07705648895796509, 0.25781123494423475, 0.3310179016911182, 0.21824802137088428, 0.08574584487158311, 0.021975953494004413, 0.003904400167279856, 0.0005022691644098992, 4.83335313819003e-05, 3.568123356214597e-06, 2.0615364671690467e-07, 9.473562623206678e-09, 3.508737576207782e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.10226343632346,42.96788145856516,337.1632441163167,2891.932001945985,5.730262412274961,5.026770557505586,102.30504454450966
100,7.443803013251689,pk,"[0.9778991768797898, 0.8159201390906918, 0.5606634867793653, 0.3395196193204658, 0.1650383592445242, 0.0798828804192345, 0.021806618906359602, 0.007333202699311943, 0.004081881852525805, 0.0023324769191920463, 0.001033578645787852, 0.00014839142798710368, 0.000800223222583282, 0.003508836623055041, 0.004283981219773519, 0.0007920220869913825, 0.002233033964751, 0.005668828123424209, 0.0006774112437732913, 0.004164960270128246, 0.004887831988203783, 0.0005360907947023574, 0.006790267056824285, 0.0020942783919257204, 0.002424239963173389, 0.006876598770573461, 0.001304525378868738, 0.0019330702376210032, 0.006316118907846359, 0.004378546585445052, 0.000819868599709019, 0.0003488076533279651, 0.001616650305615263, 0.0025899625391376923, 0.002741467667823421, 0.0021937034714858, 0.0011321023301360726, 0.000163733852367964, 0.0005906025345297042, 0.0021175904266465496, 0.001235413606614389, 0.00017007246865989134, 0.0012528283676367603, 4.748787950262394e-05, 0.0006007146312507625, 0.0002758265791332708, 8.592103897091487e-06, 6.429638196295415e-05, 4.484292924663808e-05, 5.739650348393821e-06]",,,,,,,
100,7.443803013251689,numeric,"[0.0008085316409252301, 0.04112968052117695, 0.2459214302920064, 0.40376520692821427, 0.24088932239036445, 0.05989502567645582, 0.007105738229451419, 0.00046513071292005574, 1.9358272351531146e-05, 5.629567086511522e-07, 1.2172459738727173e-08, 2.0419626252531413e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.106701961921329,41.16076326508525,300.14936095745566,2339.069395999026,3.868954413351439,1.5397441591853749,45.09750322111449
100,7.443803013251689,analytic,"[0.009276012909408129, 0.21872943590699503, 0.5050368120064279, 0.240285924326776, 0.026096404107429996, 0.0005734517455625709, 1.958262558431821e-06, 7.348210013523308e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.113850925553619,19.333597182759867,99.91214765286747,556.8656762166133,2.4098277450815004,0.5492667892333145,16.71308262618527
100,7.443803013251689,thermal,"[0.0036684993639084984, 0.07681356264513792, 0.2573941864010352, 0.3309912998600709, 0.21856650861457766, 0.08600319518431909, 0.022075849904251495, 0.0039281876930985825, 0.0005061073299258278, 4.877787096211135e-05, 3.606470435978461e-06, 2.086900487161016e-07, 9.604886824109657e-09, 3.562853886498554e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.106673196695679,43.02558814585853,337.80582156197585,2898.955133907524,5.734130614617101,5.029692198325563,102.4390532010575
100,9.426684551178854,pk,"[0.9707529481010998, 0.7699003539174194, 0.48754088760858466, 0.23149296734275726, 0.09962565053663444, 0.036486825529383045, 0.0090772778349955, 0.0023227698063498195, 0.001180498496202464, 0.0009371104171502774, 0.0020663515881628133, 0.0006609131396738083, 0.0025936393395822772, 0.0008158296817766594, 0.003901475979914374, 0.0008490486117007155, 0.002287564996245736, 0.004881477661476998, 0.002115234182057568, 0.0007213443443698002, 0.00395910312019538, 0.005592780902505336, 0.002394617136116753, 0.0007105275126456978, 0.004445011412073276, 0.005107356591090349, 0.0006996765209507088, 0.003664572865569678, 0.004039027037995363, 0.0009438350319627696, 0.004667211641406996, 0.0008363509015920608, 0.0031652935117403845, 0.00299520812610904, 0.000312034861436636, 0.0014719135787142482, 0.002641284487957041, 0.002640534210559159, 0.002305246429605145, 0.001916913786017594, 0.001179767209348989, 0.00021969645472870602, 0.00041374264246639897, 0.0007668887667122791, 5.561056075753098e-05, 0.0003637088980768751, 0.00012383755115084525, 1.039510887229286e-05, 1.89216847157653e-05, 3.4008887443788196e-06]",,,,,,,
