model,qubits,depth,noise_param,density_matrix,kinks_distribution,mean_kinks,var_kinks,purity
independent_ks_numeric,6,10,0.105,"[[ 0.04551223-5.02770960e-17j -0.0573709 -9.79533656e-04j
  -0.01161072+3.60403269e-04j  0.01464377-2.04419099e-04j
  -0.00815876+2.44715713e-03j  0.01033728-2.90919244e-03j
   0.00206202-6.88907234e-04j -0.00261413+8.24029333e-04j]
 [-0.0573709 +9.79533656e-04j  0.25140818-2.00739409e-16j
   0.01462825-7.04200915e-04j -0.06413727+1.99085692e-03j
   0.01023194-3.26038517e-03j -0.04506876+1.35180231e-02j
  -0.00258447+9.12788707e-04j  0.01139054-3.80550303e-03j]
 [-0.01161072-3.60403269e-04j  0.01462825+7.04200915e-04j
   0.04673128-5.58781356e-17j -0.0589076 -1.00577076e-03j
   0.00210078-5.59691654e-04j -0.0026602 +6.60311170e-04j
  -0.0083773 +2.51270498e-03j  0.01061417-2.98711604e-03j]
 [ 0.01464377+2.04419099e-04j -0.06413727-1.99085692e-03j
  -0.0589076 +1.00577076e-03j  0.25814222-2.29617190e-16j
  -0.00263611+7.50738843e-04j  0.01160463-3.09172002e-03j
   0.01050601-3.34771558e-03j -0.04627594+1.38801074e-02j]
 [-0.00815876-2.44715713e-03j  0.01023194+3.26038517e-03j
   0.00210078+5.59691654e-04j -0.00263611-7.50738843e-04j
   0.03011537-5.70875415e-17j -0.03796223-6.48155891e-04j
  -0.0076828 +2.38478281e-04j  0.00968976-1.35263798e-04j]
 [ 0.01033728+2.90919244e-03j -0.04506876-1.35180231e-02j
  -0.0026602 -6.60311170e-04j  0.01160463+3.09172002e-03j
  -0.03796223+6.48155891e-04j  0.1663564 -2.64405867e-16j
   0.00967949-4.65968646e-04j -0.04243953+1.31734692e-03j]
 [ 0.00206202+6.88907234e-04j -0.00258447-9.12788707e-04j
  -0.0083773 -2.51270498e-03j  0.01050601+3.34771558e-03j
  -0.0076828 -2.38478281e-04j  0.00967949+4.65968646e-04j
   0.03092202-6.14317470e-17j -0.03897906-6.65516944e-04j]
 [-0.00261413-8.24029333e-04j  0.01139054+3.80550303e-03j
   0.01061417+2.98711604e-03j -0.04627594-1.38801074e-02j
   0.00968976+1.35263798e-04j -0.04243953-1.31734692e-03j
  -0.03897906+6.65516944e-04j  0.17081231-2.87038577e-16j]]",[0.36042736 0.45779788 0.16796641 0.01380835],1.6703114858209027,2.225814166407485,0.2367229132251656
independent_ks_numeric,6,11,0.105,"[[ 0.05041344+2.57711186e-17j -0.05996678-2.08394753e-04j
  -0.01087527-3.05107084e-04j  0.01293487+4.07880111e-04j
  -0.008205  -1.59728722e-03j  0.00975324+1.93389013e-03j
   0.00176033+3.94226906e-04j -0.00209228-4.76209567e-04j]
 [-0.05996678+2.08394753e-04j  0.25241691-1.22342077e-17j
   0.01293739+3.17969587e-04j -0.05445179-1.52765194e-03j
   0.00976645+1.86605589e-03j -0.04108191-7.99751646e-03j
  -0.00209554-4.61656172e-04j  0.00881386+1.97386928e-03j]
 [-0.01087527+3.05107084e-04j  0.01293739-3.17969587e-04j
   0.04916872-1.22068409e-17j -0.05848619-2.03249438e-04j
   0.00177966+2.94911990e-04j -0.00211569-3.58154404e-04j
  -0.00800242-1.55784982e-03j  0.00951243+1.88614193e-03j]
 [ 0.01293487-4.07880111e-04j -0.05445179+1.52765194e-03j
  -0.05848619+2.03249438e-04j  0.24618468-1.98899503e-16j
  -0.00211813-3.43441168e-04j  0.00891066+1.47660575e-03j
   0.00952531+1.81998253e-03j -0.04006759-7.80005590e-03j]
 [-0.008205  +1.59728722e-03j  0.00976645-1.86605589e-03j
   0.00177966-2.94911990e-04j -0.00211813+3.43441168e-04j
   0.03386407+1.26880456e-18j -0.04028131-1.39984409e-04j
  -0.00730521-2.04948705e-04j  0.0086887 +2.73984135e-04j]
 [ 0.00975324-1.93389013e-03j -0.04108191+7.99751646e-03j
  -0.00211569+3.58154404e-04j  0.00891066-1.47660575e-03j
  -0.04028131+1.39984409e-04j  0.16955529-8.85411093e-17j
   0.0086904 +2.13588797e-04j -0.03657675-1.02616525e-03j]
 [ 0.00176033-3.94226906e-04j -0.00209554+4.61656172e-04j
  -0.00800242+1.55784982e-03j  0.00952531-1.81998253e-03j
  -0.00730521+2.04948705e-04j  0.0086904 -2.13588797e-04j
   0.03302796-2.38459316e-17j -0.03928676-1.36528161e-04j]
 [-0.00209228+4.76209567e-04j  0.00881386-1.97386928e-03j
   0.00951243-1.88614193e-03j -0.04006759+7.80005590e-03j
   0.0086887 -2.73984135e-04j -0.03657675+1.02616525e-03j
  -0.03928676+1.36528161e-04j  0.16536893-2.11946057e-16j]]",[0.34276488 0.4612929  0.179889   0.01605322],1.738461108818098,2.279064402017899,0.2261639587867485
independent_ks_numeric,6,12,0.105,"[[ 0.05173076-1.62548782e-16j -0.05692954-2.54243096e-03j
  -0.00996781+2.23844807e-04j  0.01098054+2.43550932e-04j
  -0.00503401-2.53032621e-03j  0.00541556+3.03202469e-03j
   0.00098093+4.65776307e-04j -0.00105662-5.60795716e-04j]
 [-0.05692954+2.54243096e-03j  0.25018369-9.37285084e-16j
   0.01095854-7.36231983e-04j -0.04820695+1.08257289e-03j
   0.00566427+2.53720783e-03j -0.02434581-1.22373291e-02j
  -0.00110241-4.64375088e-04j  0.00474406+2.25261782e-03j]
 [-0.00996781-2.23844807e-04j  0.01095854+7.36231983e-04j
   0.05287139-1.40906538e-16j -0.0581848 -2.59848970e-03j
   0.00095904+5.09341771e-04j -0.00103038-6.07663146e-04j
  -0.00514501-2.58611805e-03j  0.00553496+3.09887861e-03j]
 [ 0.01098054-2.43550932e-04j -0.04820695-1.08257289e-03j
  -0.0581848 +2.59848970e-03j  0.25570005-8.35950329e-16j
  -0.00108045-5.13394977e-04j  0.00463815+2.46331197e-03j
   0.00578917+2.59315141e-03j -0.02488262-1.25071532e-02j]
 [-0.00503401+2.53032621e-03j  0.00566427-2.53720783e-03j
   0.00095904-5.09341771e-04j -0.00108045+5.13394977e-04j
   0.03300627-6.89426886e-17j -0.0363233 -1.62217141e-03j
  -0.00635985+1.42821831e-04j  0.00700602+1.55395118e-04j]
 [ 0.00541556-3.03202469e-03j -0.02434581+1.22373291e-02j
  -0.00103038+6.07663146e-04j  0.00463815-2.46331197e-03j
  -0.0363233 +1.62217141e-03j  0.15962708-4.29868662e-16j
   0.00699198-4.69745095e-04j -0.03075794+6.90724277e-04j]
 [ 0.00098093-4.65776307e-04j -0.00110241+4.64375088e-04j
  -0.00514501+2.58611805e-03j  0.00578917-2.59315141e-03j
  -0.00635985-1.42821831e-04j  0.00699198+4.69745095e-04j
   0.03373403-5.43674320e-17j -0.0371242 -1.65793910e-03j]
 [-0.00105662+5.60795716e-04j  0.00474406-2.25261782e-03j
   0.00553496-3.09887861e-03j -0.02488262+1.25071532e-02j
   0.00700602-1.55395118e-04j -0.03075794-6.90724277e-04j
  -0.0371242 +1.65793910e-03j  0.16314674-3.61505362e-16j]]",[0.32720678 0.46353179 0.19090265 0.01835878],1.8008268546151465,2.3265082300595625,0.21756551864855744
independent_ks_numeric,6,13,0.105,"[[ 0.05518568+5.13976796e-17j -0.05674431+3.11231506e-04j
  -0.00904776-1.08209756e-04j  0.00930391+6.02391815e-05j
  -0.00349947-4.37428475e-04j  0.00360077+4.30046980e-04j
   0.00057288+7.85788168e-05j -0.00058951-7.75672519e-05j]
 [-0.05674431-3.11231506e-04j  0.25480647+3.28215721e-16j
   0.00930269+1.62292777e-04j -0.04177584-4.99632283e-04j
   0.00359584+4.69519005e-04j -0.01615795-2.01971982e-03j
  -0.00058862-8.40290656e-05j  0.00264516+3.62818615e-04j]
 [-0.00904776+1.08209756e-04j  0.00930269-1.62292777e-04j
   0.05409059+1.07324720e-16j -0.0556183 +3.05055547e-04j
   0.0005746 +6.48550834e-05j -0.00059119-6.34462374e-05j
  -0.00343003-4.28748312e-04j  0.00352932+4.21513292e-04j]
 [ 0.00930391-6.02391815e-05j -0.04177584+4.99632283e-04j
  -0.0556183 -3.05055547e-04j  0.24975018+5.84641484e-16j
  -0.00059046-6.99274003e-05j  0.00265308+2.99452607e-04j
   0.00352449+4.60202050e-04j -0.01583732-1.97964127e-03j]
 [-0.00349947+4.37428475e-04j  0.00359584-4.69519005e-04j
   0.0005746 -6.48550834e-05j -0.00059046+6.99274003e-05j
   0.03471774+1.48998983e-17j -0.03569829+1.95798171e-04j
  -0.00569202-6.80756025e-05j  0.00585316+3.78969396e-05j]
 [ 0.00360077-4.30046980e-04j -0.01615795+2.01971982e-03j
  -0.00059119+6.34462374e-05j  0.00265308-2.99452607e-04j
  -0.03569829-1.95798171e-04j  0.16030074+1.25982193e-16j
   0.0058524 +1.02099654e-04j -0.02628151-3.14322572e-04j]
 [ 0.00057288-7.85788168e-05j -0.00058862+8.40290656e-05j
  -0.00343003+4.28748312e-04j  0.00352449-4.60202050e-04j
  -0.00569202+6.80756025e-05j  0.0058524 -1.02099654e-04j
   0.03402881+5.04300055e-17j -0.03498991+1.91912828e-04j]
 [-0.00058951+7.75672519e-05j  0.00264516-3.62818615e-04j
   0.00352932-4.21513292e-04j -0.01583732+1.97964127e-03j
   0.00585316-3.78969396e-05j -0.02628151+3.14322572e-04j
  -0.03498991-1.91912828e-04j  0.15711979+2.88899072e-16j]]",[0.31350108 0.46486296 0.20097838 0.02065758],1.8575849378529559,2.368157082828965,0.210452280045973
independent_ks_numeric,6,14,0.105,"[[ 0.05620669-1.29043470e-16j -0.05498129-1.11780178e-03j
  -0.00818313+1.04469996e-04j  0.00800681+6.05484218e-05j
  -0.00426465+1.46926824e-03j  0.00420089-1.35242319e-03j
   0.00061816-2.21837406e-04j -0.00060909+2.04707428e-04j]
 [-0.05498129+1.11780178e-03j  0.24154756-2.32502931e-16j
   0.00800265-2.64933171e-04j -0.03516692+4.48958497e-04j
   0.00414245-1.52204825e-03j -0.01832727+6.31416181e-03j
  -0.00060027+2.29294526e-04j  0.00265653-9.53343469e-04j]
 [-0.00818313-1.04469996e-04j  0.00800265+2.64933171e-04j
   0.05719249-1.11053360e-16j -0.05594559-1.13740656e-03j
   0.00062362-2.05984211e-04j -0.00061412+1.89091239e-04j
  -0.00433945+1.49503728e-03j  0.00427457-1.37614292e-03j]
 [ 0.00800681-6.05484218e-05j -0.03516692-4.48958497e-04j
  -0.05594559+1.13740656e-03j  0.24578399-1.49542151e-16j
  -0.00060593+2.13895578e-04j  0.00268   -8.85214561e-04j
   0.00421511-1.54874298e-03j -0.01864871+6.42490395e-03j]
 [-0.00426465-1.46926824e-03j  0.00414245+1.52204825e-03j
   0.00062362+2.05984211e-04j -0.00060593-2.13895578e-04j
   0.03735718-7.16636457e-17j -0.03654273-7.42935017e-04j
  -0.00543883+6.94348673e-05j  0.00532164+4.02428619e-05j]
 [ 0.00420089+1.35242319e-03j -0.01832727-6.31416181e-03j
  -0.00061412-1.89091239e-04j  0.00268   +8.85214561e-04j
  -0.03654273+7.42935017e-04j  0.16054201-9.39200360e-17j
   0.00531888-1.76085003e-04j -0.02337332+2.98395471e-04j]
 [ 0.00061816+2.21837406e-04j -0.00060027-2.29294526e-04j
  -0.00433945-1.49503728e-03j  0.00421511+1.54874298e-03j
  -0.00543883-6.94348673e-05j  0.00531888+1.76085003e-04j
   0.03801238-5.94593502e-17j -0.03718364-7.55965125e-04j]
 [-0.00060909-2.04707428e-04j  0.00265653+9.53343469e-04j
   0.00427457+1.37614292e-03j -0.01864871-6.42490395e-03j
   0.00532164-4.02428619e-05j -0.02337332-2.98395471e-04j
  -0.03718364+7.55965125e-04j  0.1633577 -3.77180099e-17j]]",[0.30081828 0.46545982 0.21067395 0.02304795],1.9119031477067472,2.406975112507794,0.20417156378018542
independent_ks_numeric,6,15,0.105,"[[ 0.05647968-6.02412850e-17j -0.05110675-1.31629237e-03j
  -0.00703597+2.33497760e-05j  0.00636718+1.42849017e-04j
  -0.0054291 +1.24242539e-03j  0.00494158-9.97704725e-04j
   0.00067582-1.57020015e-04j -0.00061519+1.26332315e-04j]
 [-0.05110675+1.31629237e-03j  0.23765327-2.90361871e-16j
   0.00636609-1.85106028e-04j -0.02960573+9.82503948e-05j
   0.00488367-1.25076155e-03j -0.02284439+5.22783539e-03j
  -0.00060787+1.57833004e-04j  0.00284368-6.60703488e-04j]
 [-0.00703597-2.33497760e-05j  0.00636609+1.85106028e-04j
   0.05560413-8.37120403e-17j -0.0503145 -1.29588728e-03j
   0.00067685-1.52531027e-04j -0.00061601+1.22246424e-04j
  -0.00534494+1.22316538e-03j  0.00486498-9.82238360e-04j]
 [ 0.00636718-1.42849017e-04j -0.02960573-9.82503948e-05j
  -0.0503145 +1.29588728e-03j  0.23396918-3.88549597e-16j
  -0.0006089 +1.53794996e-04j  0.00284801-6.41814878e-04j
   0.00480797-1.23137231e-03j -0.02249025+5.14679376e-03j]
 [-0.0054291 -1.24242539e-03j  0.00488367+1.25076155e-03j
   0.00067685+1.52531027e-04j -0.0006089 -1.53794996e-04j
   0.04028077-1.22285613e-17j -0.03644885-9.38767179e-04j
  -0.00501799+1.66528378e-05j  0.00454101+1.01878558e-04j]
 [ 0.00494158+9.97704725e-04j -0.02284439-5.22783539e-03j
  -0.00061601-1.22246424e-04j  0.00284801+6.41814878e-04j
  -0.03644885+9.38767179e-04j  0.16949205-7.77578441e-17j
   0.00454024-1.32015856e-04j -0.02111452+7.00712456e-05j]
 [ 0.00067582+1.57020015e-04j -0.00060787-1.57833004e-04j
  -0.00534494-1.22316538e-03j  0.00480797+1.23137231e-03j
  -0.00501799-1.66528378e-05j  0.00454024+1.32015856e-04j
   0.03965634-2.94441319e-17j -0.03588382-9.24214460e-04j]
 [-0.00061519-1.26332315e-04j  0.00284368+6.60703488e-04j
   0.00486498+9.82238360e-04j -0.02249025-5.14679376e-03j
   0.00454101-1.01878558e-04j -0.02111452-7.00712456e-05j
  -0.03588382+9.24214460e-04j  0.16686459-1.49789191e-16j]]",[0.28849097 0.46550295 0.22043617 0.02556992],1.96617006572321,2.4436827717854,0.19836180324403124
independent_ks_numeric,6,16,0.105,"[[ 0.05731492-8.30709888e-17j -0.04947479+4.25027966e-04j
  -0.00630738+1.35628084e-05j  0.00544449-5.84809258e-05j
  -0.00539713-1.01458685e-05j  0.00465893-3.12652887e-05j
   0.00059394-1.60628876e-07j -0.0005127 +4.54314904e-06j]
 [-0.04947479-4.25027966e-04j  0.22746021-4.51340217e-16j
   0.00544469+3.50658353e-05j -0.02503149+5.38254098e-05j
   0.00465878+4.87813091e-05j -0.02141908-4.02649301e-05j
  -0.0005127 -4.26583629e-06j  0.00235713-6.37472331e-07j]
 [-0.00630738-1.35628084e-05j  0.00544469-3.50658353e-05j
   0.05808871-4.99065492e-17j -0.05014273+4.30766134e-04j
   0.00059394+2.39368932e-06j -0.00051271+2.33820166e-06j
  -0.00547   -1.02828447e-05j  0.00472183-3.16873914e-05j]
 [ 0.00544449+5.84809258e-05j -0.02503149-5.38254098e-05j
  -0.05014273-4.30766134e-04j  0.23053108-3.21366256e-16j
  -0.00051268-6.47071245e-06j  0.00235711+9.49960399e-06j
   0.00472168+4.94398901e-05j -0.02170825-4.08085341e-05j]
 [-0.00539713+1.01458685e-05j  0.00465878-4.87813091e-05j
   0.00059394-2.39368932e-06j -0.00051268+6.47071245e-06j
   0.04264223-3.76646503e-17j -0.03680918+3.16220250e-04j
  -0.00469268+1.00907117e-05j  0.00405069-4.35097322e-05j]
 [ 0.00465893+3.12652887e-05j -0.02141908+4.02649301e-05j
  -0.00051271-2.33820166e-06j  0.00235711-9.49960399e-06j
  -0.03680918-3.16220250e-04j  0.1692301 -2.39994216e-16j
   0.00405084+2.60889355e-05j -0.0186234 +4.00460344e-05j]
 [ 0.00059394+1.60628876e-07j -0.0005127 +4.26583629e-06j
  -0.00547   +1.02828447e-05j  0.00472168-4.94398901e-05j
  -0.00469268-1.00907117e-05j  0.00405084-2.60889355e-05j
   0.04321793-1.26644435e-17j -0.03730613+3.20489439e-04j]
 [-0.0005127 -4.54314904e-06j  0.00235713+6.37472331e-07j
   0.00472183+3.16873914e-05j -0.02170825+4.08085341e-05j
   0.00405069+4.35097322e-05j -0.0186234 -4.00460344e-05j
  -0.03730613-3.20489439e-04j  0.17151482-1.42000363e-16j]]",[0.2769751  0.46500081 0.22986669 0.02815741],2.0184127942709353,2.4775466291541104,0.19313745517109054
independent_ks_numeric,6,17,0.105,"[[ 0.05969157-3.21976732e-17j -0.04876425-1.47630941e-03j
  -0.00564862+1.02617994e-04j  0.0046171 +5.58707791e-05j
  -0.00445349-6.77465460e-04j  0.00362147+6.63591585e-04j
   0.0004226 +5.64524191e-05j -0.00034384-5.65698986e-05j]
 [-0.04876425+1.47630941e-03j  0.22665783-4.89438194e-16j
   0.00461202-2.23535639e-04j -0.02144864+3.89655856e-04j
   0.00365498+4.43301535e-04j -0.01691057-2.57243757e-03j
  -0.00034663-3.56662345e-05j  0.00160467+2.14358270e-04j]
 [-0.00564862-1.02617994e-04j  0.00461202+2.23535639e-04j
   0.05899064-1.80309124e-17j -0.04819163-1.45897361e-03j
   0.00042027+7.17647398e-05j -0.00034156-6.90214898e-05j
  -0.00440119-6.69510215e-04j  0.00357894+6.55799256e-04j]
 [ 0.0046171 -5.58707791e-05j -0.02144864-3.89655856e-04j
  -0.04819163+1.45897361e-03j  0.22399626-4.31333231e-16j
  -0.00034511-4.82330441e-05j  0.00159583+2.72501440e-04j
   0.00361206+4.38095997e-04j -0.01671199-2.54223032e-03j]
 [-0.00445349+6.77465460e-04j  0.00365498-4.43301535e-04j
   0.00042027-7.17647398e-05j -0.00034511+4.82330441e-05j
   0.04515257-1.28460952e-16j -0.0368868 -1.11672640e-03j
  -0.00427279+7.76234453e-05j  0.00349252+4.22623967e-05j]
 [ 0.00362147-6.63591585e-04j -0.01691057+2.57243757e-03j
  -0.00034156+6.90214898e-05j  0.00159583-2.72501440e-04j
  -0.0368868 +1.11672640e-03j  0.17145104-7.65530917e-16j
   0.00348868-1.69089317e-04j -0.01622442+2.94747820e-04j]
 [ 0.0004226 -5.64524191e-05j -0.00034663+3.56662345e-05j
  -0.00440119+6.69510215e-04j  0.00361206-4.38095997e-04j
  -0.00427279-7.76234453e-05j  0.00348868+1.69089317e-04j
   0.04462235-1.16522296e-16j -0.03645365-1.10361306e-03j]
 [-0.00034384+5.65698986e-05j  0.00160467-2.14358270e-04j
   0.00357894-6.55799256e-04j -0.01671199+2.54223032e-03j
   0.00349252-4.22623967e-05j -0.01622442-2.94747820e-04j
  -0.03645365+1.10361306e-03j  0.16943775-7.16936587e-16j]]",[0.26662553 0.46401794 0.23859932 0.03075722],2.066976446318085,2.5085290107078455,0.18855664584686346
independent_ks_numeric,6,18,0.105,"[[ 5.98503202e-02-5.10414723e-17j -4.56555846e-02-2.14485892e-04j
  -4.98044367e-03-4.52113813e-05j  3.79906689e-03+5.23370123e-05j
  -3.42747351e-03-2.86657184e-04j  2.61355031e-03+2.30953585e-04j
   2.85000624e-04+2.64433134e-05j -2.17312093e-04-2.11930953e-05j]
 [-4.56555846e-02+2.14485892e-04j  2.21605865e-01-8.73830630e-17j
   3.79939094e-03+1.66401305e-05j -1.84409293e-02-1.67402734e-04j
   2.61560490e-03+2.06387477e-04j -1.26907964e-02-1.06139638e-03j
  -2.17501623e-04-1.91503790e-05j  1.05526269e-03+9.79108098e-05j]
 [-4.98044367e-03+4.52113813e-05j  3.79939094e-03-1.66401305e-05j
   6.04513327e-02-6.71897724e-17j -4.61140546e-02-2.16639743e-04j
   2.85433710e-04+2.12650349e-05j -2.17661021e-04-1.72445043e-05j
  -3.46189194e-03-2.89535774e-04j  2.63979539e-03+2.33272804e-04j]
 [ 3.79906689e-03-5.23370123e-05j -1.84409293e-02+1.67402734e-04j
  -4.61140546e-02+2.16639743e-04j  2.23831214e-01-1.46154531e-16j
  -2.17813437e-04-1.51986839e-05j  1.05686626e-03+7.87373639e-05j
   2.64187061e-03+2.08460005e-04j -1.28182365e-02-1.07205484e-03j]
 [-3.42747351e-03+2.86657184e-04j  2.61560490e-03-2.06387477e-04j
   2.85433710e-04-2.12650349e-05j -2.17813437e-04+1.51986839e-05j
   4.59411288e-02+1.18762935e-17j -3.50452443e-02-1.64639453e-04j
  -3.82299048e-03-3.47042737e-05j  2.91616521e-03+4.01739108e-05j]
 [ 2.61355031e-03-2.30953585e-04j -1.26907964e-02+1.06139638e-03j
  -2.17661021e-04+1.72445043e-05j  1.05686626e-03-7.87373639e-05j
  -3.50452443e-02+1.64639453e-04j  1.70104747e-01+1.21967208e-16j
   2.91641395e-03+1.27729706e-05j -1.41552645e-02-1.28498403e-04j]
 [ 2.85000624e-04-2.64433134e-05j -2.17501623e-04+1.91503790e-05j
  -3.46189194e-03+2.89535774e-04j  2.64187061e-03-2.08460005e-04j
  -3.82299048e-03+3.47042737e-05j  2.91641395e-03-1.27729706e-05j
   4.64024662e-02-6.44982402e-21j -3.53971660e-02-1.66292750e-04j]
 [-2.17312093e-04+2.11930953e-05j  1.05526269e-03-9.79108098e-05j
   2.63979539e-03-2.33272804e-04j -1.28182365e-02+1.07205484e-03j
   2.91616521e-03-4.01739108e-05j -1.41552645e-02+1.28498403e-04j
  -3.53971660e-02+1.66292750e-04j  1.71812926e-01+7.87525571e-17j]]",[0.25753132 0.4627171  0.24646464 0.03328695],2.11101444233278,2.5362508272872573,0.18456499250975972
independent_ks_numeric,6,19,0.105,"[[ 6.23708024e-02-3.51937174e-16j -4.59553364e-02-6.64688555e-05j
  -4.48207903e-03+1.46150596e-04j  3.30258961e-03-1.02908426e-04j
  -3.28207978e-03+3.67202057e-04j  2.41865556e-03-2.67059864e-04j
   2.34995761e-04-3.40785508e-05j -1.73183188e-04+2.48589293e-05j]
 [-4.59553364e-02+6.64688555e-05j  2.18309141e-01-1.07764650e-15j
   3.30227810e-03-1.12461572e-04j -1.56880910e-02+5.11553641e-04j
   2.41787290e-03-2.74055319e-04j -1.14878756e-02+1.28527392e-03j
  -1.73110553e-04+2.53598014e-05j  8.22527861e-04-1.19281120e-04j]
 [-4.48207903e-03-1.46150596e-04j  3.30227810e-03+1.12461572e-04j
   6.18352721e-02-3.64996639e-16j -4.55607531e-02-6.58981384e-05j
   2.36716656e-04-1.86970614e-05j -1.74434766e-04+1.35238835e-05j
  -3.25389908e-03+3.64049175e-04j  2.39788842e-03-2.64766825e-04j]
 [ 3.30258961e-03+1.02908426e-04j -1.56880910e-02-5.11553641e-04j
  -4.55607531e-02+6.58981384e-05j  2.16434688e-01-1.12468098e-15j
  -1.74394915e-04+1.40284235e-05j  8.28551306e-04-6.54431123e-05j
   2.39711248e-03-2.71702216e-04j -1.13892380e-02+1.27423826e-03j]
 [-3.28207978e-03-3.67202057e-04j  2.41787290e-03+2.74055319e-04j
   2.36716656e-04+1.86970614e-05j -1.74394915e-04-1.40284235e-05j
   4.92148728e-02-1.71427308e-16j -3.62619359e-02-5.24485199e-05j
  -3.53667006e-03+1.15322919e-04j  2.60597141e-03-8.12018593e-05j]
 [ 2.41865556e-03+2.67059864e-04j -1.14878756e-02-1.28527392e-03j
  -1.74434766e-04-1.35238835e-05j  8.28551306e-04+6.54431123e-05j
  -3.62619359e-02+5.24485199e-05j  1.72260997e-01-4.78354202e-16j
   2.60572560e-03-8.87399509e-05j -1.23789878e-02+4.03651170e-04j]
 [ 2.34995761e-04+3.40785508e-05j -1.73110553e-04-2.53598014e-05j
  -3.25389908e-03-3.64049175e-04j  2.39711248e-03+2.71702216e-04j
  -3.53667006e-03-1.15322919e-04j  2.60572560e-03+8.87399509e-05j
   4.87923024e-02-1.82644634e-16j -3.59505824e-02-5.19981847e-05j]
 [-1.73183188e-04-2.48589293e-05j  8.22527861e-04+1.19281120e-04j
   2.39788842e-03+2.64766825e-04j -1.13892380e-02-1.27423826e-03j
   2.60597141e-03+8.12018593e-05j -1.23789878e-02-4.03651170e-04j
  -3.59505824e-02+5.19981847e-05j  1.70781924e-01-5.18661590e-16j]]",[0.24944049 0.46116885 0.25362    0.03577066],2.1514416509886916,2.5616379385431225,0.18100886715972486
independent_ks_numeric,6,20,0.105,"[[ 6.21811428e-02+2.70485674e-17j -4.29721262e-02-1.19508058e-03j
  -3.91421955e-03-8.03808536e-05j  2.70349285e-03+1.30778297e-04j
  -3.37010331e-03+4.81384201e-04j  2.33826190e-03-2.67903690e-04j
   2.12765764e-04-2.59459958e-05j -1.47536767e-04+1.38415336e-05j]
 [-4.29721262e-02+1.19508058e-03j  2.12162878e-01+3.42126679e-16j
   2.70658258e-03-1.96791427e-05j -1.33553686e-02-2.74260530e-04j
   2.31975813e-03-3.97446019e-04j -1.14988368e-02+1.64248923e-03j
  -1.46539437e-04+2.20199690e-05j  7.25959586e-04-8.85280793e-05j]
 [-3.91421955e-03+8.03808536e-05j  2.70658258e-03+1.96791427e-05j
   6.26276371e-02+2.54580722e-17j -4.32806893e-02-1.20366190e-03j
   2.11521204e-04-3.46589840e-05j -1.46844135e-04+1.98868225e-05j
  -3.39430247e-03+4.84840801e-04j  2.35505189e-03-2.69827384e-04j]
 [ 2.70349285e-03-1.30778297e-04j -1.33553686e-02+2.74260530e-04j
  -4.32806893e-02+1.20366190e-03j  2.13686322e-01+3.38493851e-16j
  -1.45511889e-04+2.80174187e-05j  7.21713131e-04-1.18256910e-04j
   2.33641525e-03-4.00299896e-04j -1.15814047e-02+1.65428319e-03j]
 [-3.37010331e-03-4.81384201e-04j  2.31975813e-03+3.97446019e-04j
   2.11521204e-04+3.46589840e-05j -1.45511889e-04-2.80174187e-05j
   5.07403894e-02+9.52433358e-17j -3.50656536e-02-9.75196839e-04j
  -3.19403947e-03-6.55915222e-05j  2.20607524e-03+1.06716303e-04j]
 [ 2.33826190e-03+2.67903690e-04j -1.14988368e-02-1.64248923e-03j
  -1.46844135e-04-1.98868225e-05j  7.21713131e-04+1.18256910e-04j
  -3.50656536e-02+9.75196839e-04j  1.73126877e-01+5.28840508e-16j
   2.20859650e-03-1.60583630e-05j -1.08981047e-02-2.23799137e-04j]
 [ 2.12765764e-04+2.59459958e-05j -1.46539437e-04-2.20199690e-05j
  -3.39430247e-03-4.84840801e-04j  2.33641525e-03+4.00299896e-04j
  -3.19403947e-03+6.55915222e-05j  2.20859650e-03+1.60583630e-05j
   5.11047329e-02+9.44708876e-17j -3.53174440e-02-9.82199280e-04j]
 [-1.47536767e-04-1.38415336e-05j  7.25959586e-04+8.85280793e-05j
   2.35505189e-03+2.69827384e-04j -1.15814047e-02-1.65428319e-03j
   2.20607524e-03-1.06716303e-04j -1.08981047e-02+2.23799137e-04j
  -3.53174440e-02+9.82199280e-04j  1.74370021e-01+5.27668794e-16j]]",[0.24200363 0.45943347 0.26031995 0.03824295],2.189604450464412,2.585231688717238,0.17776262019391462
